item_id,title,category,era,price,popularity_score
4090,Antique 18th Century Clock,clock,18th Century,766.02,56.45
4091,Antique 19th Century Crown,crown,19th Century,740.19,81.11
4092,Antique 18th Century Sculpture,sculpture,18th Century,160.7,50.16
4093,Antique 18th Century Coin,coin,18th Century,144.15,55.36
4094,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,93.93,99.3
4095,Antique 19th Century Pottery,pottery,19th Century,305.16,40.54
4096,Antique 19th Century Clothes,clothes,19th Century,1218.24,32.21
4097,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,1442.22,8.71
4098,Antique Victorian Clock,clock,Victorian,6812.9,88.01
4099,Antique 17th Century Painting,painting,17th Century,913.82,51.43
4100,Antique Greek Sculpture,sculpture,Greek,673.57,64.34
4101,Antique Roman Crown,crown,Roman,127.29,27.09
4102,Antique Roman Clothes,clothes,Roman,624.06,96.61
4103,Antique Ming Dynasty Coin,coin,Ming Dynasty,423.5,13.69
4104,Antique Greek Crown,crown,Greek,1131.12,34.64
4105,Antique 17th Century Pottery,pottery,17th Century,276.05,93.85
4106,Antique Ming Dynasty Crown,crown,Ming Dynasty,298.42,77.77
4107,Antique Victorian Sculpture,sculpture,Victorian,96.21,18.88
4108,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,498.01,37.28
4109,Antique 19th Century Crown,crown,19th Century,292.86,12.88
4110,Antique Roman Crown,crown,Roman,460.04,67.3
4111,Antique 17th Century Watch,watch,17th Century,1218.17,69.96
4112,Antique Ming Dynasty Coin,coin,Ming Dynasty,1318.1,31.65
4113,Antique Greek Clock,clock,Greek,1002.53,22.21
4114,Antique Roman Clock,clock,Roman,322.78,94.13
4115,Antique Roman Crown,crown,Roman,1577.0,13.56
4116,Antique Greek Sculpture,sculpture,Greek,1062.16,90.48
4117,Antique Greek Watch,watch,Greek,168.7,21.74
4118,Antique 19th Century Crown,crown,19th Century,506.89,24.34
4119,Antique 17th Century Clock,clock,17th Century,709.62,11.36
4120,Antique Roman Coin,coin,Roman,714.19,89.23
4121,Antique 19th Century Clock,clock,19th Century,206.56,45.45
4122,Antique Victorian Furniture,furniture,Victorian,422.14,42.35
4123,Antique 17th Century Coin,coin,17th Century,1595.64,58.19
4124,Antique Greek Crown,crown,Greek,554.01,89.28
4125,Antique Victorian Coin,coin,Victorian,848.26,56.14
4126,Antique Ming Dynasty Crown,crown,Ming Dynasty,481.78,33.7
4127,Antique Greek Pottery,pottery,Greek,1277.75,92.37
4128,Antique 17th Century Crown,crown,17th Century,469.2,76.52
4129,Antique Roman Coin,coin,Roman,1000.93,3.39
4130,Antique Ming Dynasty Painting,painting,Ming Dynasty,442.16,61.25
4131,Antique Victorian Pottery,pottery,Victorian,896.16,90.31
4132,Antique Greek Sculpture,sculpture,Greek,143.06,81.43
4133,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,146.45,57.04
4134,Antique Victorian Crown,crown,Victorian,282.4,25.22
4135,Antique Ming Dynasty Watch,watch,Ming Dynasty,387.68,51.65
4136,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,379.07,11.99
4137,Antique 17th Century Pottery,pottery,17th Century,344.06,63.42
4138,Antique Roman Clothes,clothes,Roman,294.24,64.12
4139,Antique Victorian Painting,painting,Victorian,265.05,55.7
4140,Antique Roman Coin,coin,Roman,88.14,74.89
4141,Antique 17th Century Sculpture,sculpture,17th Century,760.86,44.62
4142,Antique Victorian Clock,clock,Victorian,954.22,5.39
4143,Antique 19th Century Watch,watch,19th Century,454.64,62.67
4144,Antique Roman Sculpture,sculpture,Roman,600.29,64.85
4145,Antique Greek Pottery,pottery,Greek,158.63,92.33
4146,Antique 18th Century Sculpture,sculpture,18th Century,263.92,91.71
4147,Antique Ming Dynasty Coin,coin,Ming Dynasty,967.44,45.36
4148,Antique 17th Century Painting,painting,17th Century,194.6,59.73
4149,Antique 18th Century Sculpture,sculpture,18th Century,8743.7,66.5
4150,Antique Greek Furniture,furniture,Greek,1153.0,83.44
4151,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,61.46,37.68
4152,Antique Roman Furniture,furniture,Roman,534.2,99.57
4153,Antique 17th Century Crown,crown,17th Century,843.1,80.53
4154,Antique 19th Century Clothes,clothes,19th Century,1225.72,1.18
4155,Antique Roman Watch,watch,Roman,190.07,29.84
4156,Antique 19th Century Clothes,clothes,19th Century,606.0,83.4
4157,Antique 17th Century Clock,clock,17th Century,616.55,84.23
4158,Antique Victorian Sculpture,sculpture,Victorian,4211.0,16.67
4159,Antique Victorian Sculpture,sculpture,Victorian,995.23,65.25
4160,Antique 19th Century Pottery,pottery,19th Century,430.72,4.01
4161,Antique 18th Century Clothes,clothes,18th Century,645.08,56.63
4162,Antique 17th Century Watch,watch,17th Century,977.51,63.63
4163,Antique Greek Clothes,clothes,Greek,191.14,38.46
4164,Antique 19th Century Coin,coin,19th Century,10385.3,61.98
4165,Antique 18th Century Clothes,clothes,18th Century,197.78,42.61
4166,Antique Greek Clock,clock,Greek,138.04,18.93
4167,Antique Greek Coin,coin,Greek,264.66,73.06
4168,Antique 18th Century Clothes,clothes,18th Century,826.9,45.71
4169,Antique Greek Clock,clock,Greek,799.92,37.41
4170,Antique 19th Century Painting,painting,19th Century,410.99,19.46
4171,Antique 19th Century Pottery,pottery,19th Century,351.38,62.85
4172,Antique 17th Century Crown,crown,17th Century,119.34,79.74
4173,Antique Roman Pottery,pottery,Roman,731.08,48.63
4174,Antique Greek Clock,clock,Greek,237.91,3.53
4175,Antique 17th Century Crown,crown,17th Century,1044.67,98.65
4176,Antique 19th Century Crown,crown,19th Century,2056.02,19.12
4177,Antique Greek Crown,crown,Greek,350.13,73.17
4178,Antique Ming Dynasty Watch,watch,Ming Dynasty,827.5,60.66
4179,Antique 19th Century Sculpture,sculpture,19th Century,380.38,95.77
4180,Antique 17th Century Clock,clock,17th Century,164.72,11.64
4181,Antique 19th Century Painting,painting,19th Century,1224.48,91.89
4182,Antique 19th Century Coin,coin,19th Century,1654.16,62.16
4183,Antique Victorian Clock,clock,Victorian,742.79,73.3
4184,Antique Victorian Pottery,pottery,Victorian,1387.45,30.24
4185,Antique 18th Century Coin,coin,18th Century,166.1,67.79
4186,Antique 17th Century Sculpture,sculpture,17th Century,2929.8,89.4
4187,Antique 17th Century Watch,watch,17th Century,160.71,15.42
4188,Antique Greek Painting,painting,Greek,327.59,27.81
4189,Antique Roman Sculpture,sculpture,Roman,1902.82,44.39
4190,Antique 17th Century Painting,painting,17th Century,247.66,15.31
4191,Antique Ming Dynasty Watch,watch,Ming Dynasty,115.04,68.44
4192,Antique 18th Century Clothes,clothes,18th Century,105.39,62.89
4193,Antique Victorian Sculpture,sculpture,Victorian,274.2,26.94
4194,Antique 19th Century Watch,watch,19th Century,2490.55,61.74
4195,Antique 19th Century Painting,painting,19th Century,420.7,79.55
4196,Antique 18th Century Coin,coin,18th Century,214.42,81.63
4197,Antique 19th Century Clothes,clothes,19th Century,922.86,60.62
4198,Antique 18th Century Watch,watch,18th Century,132.1,65.06
4199,Antique Victorian Watch,watch,Victorian,315.87,99.79
4200,Antique 18th Century Clothes,clothes,18th Century,622.46,43.77
4201,Antique Greek Watch,watch,Greek,227.55,68.35
4202,Antique 17th Century Watch,watch,17th Century,1553.44,1.25
4203,Antique 19th Century Clock,clock,19th Century,582.32,38.58
4204,Antique Ming Dynasty Watch,watch,Ming Dynasty,864.8,51.07
4205,Antique Roman Furniture,furniture,Roman,271.3,74.92
4206,Antique 17th Century Painting,painting,17th Century,1445.08,67.27
4207,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,786.42,47.32
4208,Antique Victorian Watch,watch,Victorian,276.84,4.32
4209,Antique 18th Century Clothes,clothes,18th Century,455.47,80.04
4210,Antique Victorian Clock,clock,Victorian,160.94,76.13
4211,Antique 19th Century Painting,painting,19th Century,281.69,52.36
4212,Antique 18th Century Sculpture,sculpture,18th Century,450.61,80.79
4213,Antique 17th Century Watch,watch,17th Century,210.25,10.62
4214,Antique Ming Dynasty Coin,coin,Ming Dynasty,163.4,41.73
4215,Antique 17th Century Painting,painting,17th Century,580.05,98.55
4216,Antique Roman Watch,watch,Roman,1590.92,47.59
4217,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,291.65,92.42
4218,Antique 18th Century Clothes,clothes,18th Century,776.75,16.49
4219,Antique Greek Pottery,pottery,Greek,65.55,50.18
4220,Antique Greek Coin,coin,Greek,920.43,5.97
4221,Antique Greek Clock,clock,Greek,163.5,92.96
4222,Antique 18th Century Sculpture,sculpture,18th Century,628.47,46.56
4223,Antique Victorian Watch,watch,Victorian,385.57,92.36
4224,Antique Victorian Coin,coin,Victorian,988.8,88.84
4225,Antique Victorian Clothes,clothes,Victorian,465.22,56.14
4226,Antique 19th Century Watch,watch,19th Century,637.57,84.16
4227,Antique 19th Century Watch,watch,19th Century,1737.37,59.03
4228,Antique Greek Clothes,clothes,Greek,380.23,41.85
4229,Antique Roman Furniture,furniture,Roman,361.27,77.02
4230,Antique 18th Century Clock,clock,18th Century,623.1,13.34
4231,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,1478.44,15.9
4232,Antique Victorian Pottery,pottery,Victorian,188.56,38.11
4233,Antique 17th Century Coin,coin,17th Century,129.38,57.78
4234,Antique Victorian Clock,clock,Victorian,200.69,89.11
4235,Antique Greek Clock,clock,Greek,221.09,18.87
4236,Antique Roman Coin,coin,Roman,3749.9,48.1
4237,Antique 17th Century Clock,clock,17th Century,1272.08,82.26
4238,Antique 17th Century Furniture,furniture,17th Century,1685.33,37.29
4239,Antique 19th Century Sculpture,sculpture,19th Century,1526.33,86.84
4240,Antique Victorian Pottery,pottery,Victorian,423.57,61.32
4241,Antique Victorian Sculpture,sculpture,Victorian,1705.79,45.02
4242,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,135.72,76.78
4243,Antique Greek Clock,clock,Greek,257.14,49.59
4244,Antique 18th Century Clock,clock,18th Century,1409.26,53.64
4245,Antique 17th Century Clothes,clothes,17th Century,931.89,95.17
4246,Antique Roman Clock,clock,Roman,1010.8,90.09
4247,Antique Ming Dynasty Painting,painting,Ming Dynasty,65.41,3.47
4248,Antique 17th Century Clothes,clothes,17th Century,316.19,58.12
4249,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,418.48,66.26
4250,Antique Victorian Sculpture,sculpture,Victorian,687.02,34.6
4251,Antique Victorian Clock,clock,Victorian,137.49,62.11
4252,Antique Victorian Painting,painting,Victorian,355.43,54.0
4253,Antique 17th Century Pottery,pottery,17th Century,770.1999999999999,44.69
4254,Antique 18th Century Clock,clock,18th Century,1470.62,63.83
4255,Antique 19th Century Clock,clock,19th Century,929.62,10.78
4256,Antique 18th Century Pottery,pottery,18th Century,374.95,84.77
4257,Antique 19th Century Clothes,clothes,19th Century,296.47,95.38
4258,Antique 18th Century Watch,watch,18th Century,691.0,55.73
4259,Antique 18th Century Furniture,furniture,18th Century,987.79,87.06
4260,Antique Roman Crown,crown,Roman,901.83,92.29
4261,Antique Greek Clock,clock,Greek,351.82,25.38
4262,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,66.96,92.07
4263,Antique 18th Century Crown,crown,18th Century,1032.27,3.37
4264,Antique 18th Century Crown,crown,18th Century,185.32,52.78
4265,Antique Greek Clothes,clothes,Greek,193.03,76.35
4266,Antique Greek Sculpture,sculpture,Greek,129.68,83.15
4267,Antique 17th Century Sculpture,sculpture,17th Century,582.77,50.22
4268,Antique Greek Painting,painting,Greek,1141.54,83.68
4269,Antique 19th Century Clock,clock,19th Century,1895.6999999999998,88.03
4270,Antique Greek Coin,coin,Greek,308.9,93.62
4271,Antique Greek Clothes,clothes,Greek,492.89,85.44
4272,Antique Greek Furniture,furniture,Greek,75.08,22.35
4273,Antique Greek Furniture,furniture,Greek,1190.16,58.23
4274,Antique 17th Century Painting,painting,17th Century,870.56,12.15
4275,Antique 18th Century Pottery,pottery,18th Century,64.63,73.69
4276,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,559.08,34.18
4277,Antique Ming Dynasty Clock,clock,Ming Dynasty,433.43,47.06
4278,Antique 19th Century Furniture,furniture,19th Century,376.56,77.4
4279,Antique Greek Coin,coin,Greek,106.24,82.39
4280,Antique Victorian Furniture,furniture,Victorian,1157.66,57.29
4281,Antique Victorian Watch,watch,Victorian,417.69,67.32
4282,Antique 18th Century Furniture,furniture,18th Century,66.18,11.78
4283,Antique Victorian Crown,crown,Victorian,262.59,21.93
4284,Antique 17th Century Sculpture,sculpture,17th Century,1377.44,31.99
4285,Antique 18th Century Watch,watch,18th Century,505.6,43.68
4286,Antique 19th Century Watch,watch,19th Century,244.48,16.93
4287,Antique 19th Century Furniture,furniture,19th Century,711.36,46.29
4288,Antique 17th Century Clock,clock,17th Century,498.4,49.21
4289,Antique 17th Century Pottery,pottery,17th Century,269.63,32.16
4290,Antique 17th Century Pottery,pottery,17th Century,362.71,41.49
4291,Antique 19th Century Crown,crown,19th Century,535.62,0.0
4292,Antique 18th Century Painting,painting,18th Century,508.45,29.0
4293,Antique Greek Sculpture,sculpture,Greek,81.31,33.22
4294,Antique 17th Century Painting,painting,17th Century,158.07,80.05
4295,Antique 19th Century Sculpture,sculpture,19th Century,281.65,17.07
4296,Antique Roman Watch,watch,Roman,122.82,45.25
4297,Antique Victorian Painting,painting,Victorian,403.46,31.5
4298,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,552.88,36.89
4299,Antique Greek Coin,coin,Greek,82.9,85.31
4300,Antique 17th Century Furniture,furniture,17th Century,333.41,12.53
4301,Antique 17th Century Sculpture,sculpture,17th Century,344.91,67.65
4302,Antique 17th Century Pottery,pottery,17th Century,491.7,68.6
4303,Antique 18th Century Watch,watch,18th Century,408.45,36.59
4304,Antique Victorian Clothes,clothes,Victorian,5041.8,79.63
4305,Antique 17th Century Crown,crown,17th Century,654.59,56.21
4306,Antique Roman Painting,painting,Roman,806.98,30.93
4307,Antique 17th Century Crown,crown,17th Century,595.2,45.12
4308,Antique Victorian Watch,watch,Victorian,208.07,1.33
4309,Antique 17th Century Painting,painting,17th Century,835.47,47.2
4310,Antique 18th Century Crown,crown,18th Century,711.23,71.64
4311,Antique Roman Crown,crown,Roman,997.69,96.79
4312,Antique 17th Century Sculpture,sculpture,17th Century,1098.83,87.19
4313,Antique 19th Century Clothes,clothes,19th Century,717.9,26.56
4314,Antique Ming Dynasty Crown,crown,Ming Dynasty,249.19,61.2
4315,Antique 19th Century Watch,watch,19th Century,255.59,31.53
4316,Antique Ming Dynasty Watch,watch,Ming Dynasty,721.98,30.99
4317,Antique Greek Clothes,clothes,Greek,788.8,4.98
4318,Antique Ming Dynasty Clock,clock,Ming Dynasty,821.47,70.59
4319,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,873.79,78.94
4320,Antique Victorian Crown,crown,Victorian,450.46,48.96
4321,Antique 17th Century Sculpture,sculpture,17th Century,407.8,0.56
4322,Antique 18th Century Watch,watch,18th Century,640.04,77.7
4323,Antique Ming Dynasty Coin,coin,Ming Dynasty,889.74,38.93
4324,Antique 18th Century Clothes,clothes,18th Century,184.64,18.93
4325,Antique Greek Painting,painting,Greek,196.18,27.99
4326,Antique Greek Furniture,furniture,Greek,292.14,77.28
4327,Antique 19th Century Painting,painting,19th Century,141.49,8.24
4328,Antique Roman Painting,painting,Roman,438.19,22.3
4329,Antique 19th Century Pottery,pottery,19th Century,456.13,84.67
4330,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,1046.66,96.37
4331,Antique Ming Dynasty Clock,clock,Ming Dynasty,655.19,28.26
4332,Antique Roman Painting,painting,Roman,76.54,8.71
4333,Antique 18th Century Sculpture,sculpture,18th Century,188.22,61.77
4334,Antique Roman Crown,crown,Roman,1364.73,62.22
4335,Antique Ming Dynasty Crown,crown,Ming Dynasty,737.26,48.22
4336,Antique Roman Furniture,furniture,Roman,2575.4,50.58
4337,Antique Roman Pottery,pottery,Roman,459.87,59.77
4338,Antique 17th Century Painting,painting,17th Century,999.89,4.13
4339,Antique Victorian Sculpture,sculpture,Victorian,325.64,95.36
4340,Antique 19th Century Clock,clock,19th Century,1106.24,62.85
4341,Antique 17th Century Furniture,furniture,17th Century,7525.0,31.51
4342,Antique Victorian Painting,painting,Victorian,1185.19,26.09
4343,Antique Roman Furniture,furniture,Roman,55.21,82.85
4344,Antique 17th Century Crown,crown,17th Century,532.95,4.65
4345,Antique Greek Sculpture,sculpture,Greek,102.57,79.86
4346,Antique 19th Century Coin,coin,19th Century,288.68,6.0
4347,Antique Victorian Clothes,clothes,Victorian,171.73,54.49
4348,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,1902.5,10.97
4349,Antique Victorian Coin,coin,Victorian,1516.08,68.07
4350,Antique Victorian Painting,painting,Victorian,727.82,31.99
4351,Antique Victorian Watch,watch,Victorian,557.78,71.9
4352,Antique Ming Dynasty Sculpture,sculpture,Ming Dynasty,239.88,64.09
4353,Antique Roman Clothes,clothes,Roman,640.88,2.68
4354,Antique 19th Century Clothes,clothes,19th Century,422.05,3.04
4355,Antique 17th Century Watch,watch,17th Century,902.03,77.06
4356,Antique Greek Crown,crown,Greek,281.1,87.29
4357,Antique Roman Furniture,furniture,Roman,216.05,38.01
4358,Antique Ming Dynasty Coin,coin,Ming Dynasty,545.86,1.02
4359,Antique 17th Century Crown,crown,17th Century,718.64,23.28
4360,Antique 18th Century Clock,clock,18th Century,347.6,93.82
4361,Antique Greek Furniture,furniture,Greek,220.78,63.74
4362,Antique 18th Century Clock,clock,18th Century,817.23,46.52
4363,Antique Ming Dynasty Coin,coin,Ming Dynasty,228.19,14.84
4364,Antique Victorian Coin,coin,Victorian,143.51,73.09
4365,Antique 18th Century Clock,clock,18th Century,112.92,44.32
4366,Antique 17th Century Clock,clock,17th Century,173.21,31.88
4367,Antique Roman Sculpture,sculpture,Roman,212.71,57.12
4368,Antique Victorian Painting,painting,Victorian,1229.98,88.38
4369,Antique 17th Century Sculpture,sculpture,17th Century,194.84,96.9
4370,Antique Victorian Painting,painting,Victorian,400.35,28.92
4371,Antique Greek Painting,painting,Greek,1166.97,49.94
4372,Antique 19th Century Pottery,pottery,19th Century,243.88,1.16
4373,Antique 19th Century Sculpture,sculpture,19th Century,189.5,91.19
4374,Antique 18th Century Coin,coin,18th Century,4583.2,69.49
4375,Antique 17th Century Coin,coin,17th Century,443.05,97.72
4376,Antique Greek Crown,crown,Greek,368.71,96.51
4377,Antique Victorian Watch,watch,Victorian,394.23,1.35
4378,Antique 17th Century Coin,coin,17th Century,154.25,4.56
4379,Antique Victorian Furniture,furniture,Victorian,209.67,94.22
4380,Antique 18th Century Clothes,clothes,18th Century,146.68,66.41
4381,Antique 19th Century Sculpture,sculpture,19th Century,731.22,55.1
4382,Antique 19th Century Sculpture,sculpture,19th Century,70.08,59.93
4383,Antique 18th Century Clothes,clothes,18th Century,267.3,3.23
4384,Antique 18th Century Clock,clock,18th Century,1463.61,78.63
4385,Antique 17th Century Clothes,clothes,17th Century,720.66,70.97
4386,Antique Roman Pottery,pottery,Roman,510.39,75.51
4387,Antique 19th Century Watch,watch,19th Century,2730.2999999999997,14.17
4388,Antique 17th Century Watch,watch,17th Century,618.67,82.35
4389,Antique Greek Sculpture,sculpture,Greek,11190.5,16.53
4390,Antique Roman Pottery,pottery,Roman,187.8,28.15
4391,Antique Greek Coin,coin,Greek,550.6,5.8
4392,Antique Victorian Pottery,pottery,Victorian,457.82,58.18
4393,Antique Victorian Pottery,pottery,Victorian,759.97,74.06
4394,Antique Ming Dynasty Crown,crown,Ming Dynasty,745.86,82.89
4395,Antique 19th Century Sculpture,sculpture,19th Century,982.92,83.72
4396,Antique Roman Painting,painting,Roman,157.48,68.55
4397,Antique Victorian Crown,crown,Victorian,513.35,99.82
4398,Antique 18th Century Crown,crown,18th Century,968.38,89.85
4399,Antique 19th Century Watch,watch,19th Century,529.44,66.33
4400,Antique 17th Century Coin,coin,17th Century,293.34,17.29
4401,Antique Victorian Clock,clock,Victorian,186.45,62.61
4402,Antique Greek Coin,coin,Greek,1051.58,61.1
4403,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,10394.2,77.69
4404,Antique Roman Clock,clock,Roman,286.27,66.52
4405,Antique Victorian Sculpture,sculpture,Victorian,445.0,2.78
4406,Antique Victorian Crown,crown,Victorian,353.92,95.85
4407,Antique Roman Clock,clock,Roman,174.66,0.13
4408,Antique Roman Furniture,furniture,Roman,95.54,9.25
4409,Antique 18th Century Painting,painting,18th Century,365.18,60.79
4410,Antique Victorian Pottery,pottery,Victorian,113.18,96.27
4411,Antique Victorian Sculpture,sculpture,Victorian,1002.54,26.09
4412,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,361.8,40.24
4413,Antique 19th Century Watch,watch,19th Century,411.88,40.62
4414,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,819.26,71.08
4415,Antique Greek Watch,watch,Greek,215.91,19.14
4416,Antique Victorian Clock,clock,Victorian,194.05,23.75
4417,Antique Victorian Pottery,pottery,Victorian,107.56,21.91
4418,Antique 18th Century Pottery,pottery,18th Century,422.74,47.36
4419,Antique Ming Dynasty Watch,watch,Ming Dynasty,175.9,53.5
4420,Antique 17th Century Crown,crown,17th Century,3338.54,75.23
4421,Antique 19th Century Coin,coin,19th Century,152.63,58.24
4422,Antique Ming Dynasty Pottery,pottery,Ming Dynasty,836.66,79.22
4423,Antique Greek Sculpture,sculpture,Greek,1099.29,16.65
4424,Antique Roman Coin,coin,Roman,820.56,86.84
4425,Antique 19th Century Furniture,furniture,19th Century,270.33,77.31
4426,Antique 17th Century Painting,painting,17th Century,377.72,74.8
4427,Antique Greek Sculpture,sculpture,Greek,1021.53,25.46
4428,Antique 19th Century Sculpture,sculpture,19th Century,83.28,15.06
4429,Antique 17th Century Painting,painting,17th Century,1866.51,4.07
4430,Antique 18th Century Sculpture,sculpture,18th Century,415.03,76.12
4431,Antique 18th Century Pottery,pottery,18th Century,1110.99,11.41
4432,Antique Roman Watch,watch,Roman,557.55,70.06
4433,Antique Roman Crown,crown,Roman,746.88,70.94
4434,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,825.15,67.58
4435,Antique Victorian Coin,coin,Victorian,136.5,42.33
4436,Antique Ming Dynasty Crown,crown,Ming Dynasty,441.07,38.84
4437,Antique Victorian Clothes,clothes,Victorian,110.54,64.16
4438,Antique Victorian Clock,clock,Victorian,260.2,28.88
4439,Antique Roman Watch,watch,Roman,2343.6000000000004,86.56
4440,Antique 19th Century Clock,clock,19th Century,55.32,91.26
4441,Antique Roman Sculpture,sculpture,Roman,322.44,1.67
4442,Antique Greek Clock,clock,Greek,211.33,33.63
4443,Antique Victorian Sculpture,sculpture,Victorian,96.94,41.87
4444,Antique Roman Watch,watch,Roman,295.0,76.26
4445,Antique Ming Dynasty Watch,watch,Ming Dynasty,100.0,64.54
4446,Antique 18th Century Watch,watch,18th Century,187.28,58.68
4447,Antique 17th Century Watch,watch,17th Century,517.02,63.99
4448,Antique Victorian Clock,clock,Victorian,724.84,35.66
4449,Antique Victorian Crown,crown,Victorian,617.11,67.1
4450,Antique Greek Pottery,pottery,Greek,82.87,40.07
4451,Antique 18th Century Clothes,clothes,18th Century,219.1,50.42
4452,Antique Greek Pottery,pottery,Greek,3240.0,50.98
4453,Antique 18th Century Watch,watch,18th Century,656.55,27.72
4454,Antique 17th Century Clock,clock,17th Century,364.78,90.9
4455,Antique Victorian Furniture,furniture,Victorian,521.84,12.96
4456,Antique Ming Dynasty Furniture,furniture,Ming Dynasty,465.55,22.81
4457,Antique 18th Century Coin,coin,18th Century,153.34,29.82
4458,Antique Roman Painting,painting,Roman,651.55,22.01
4459,Antique 19th Century Sculpture,sculpture,19th Century,2711.6000000000004,20.1
4460,Antique 18th Century Pottery,pottery,18th Century,6913.9,71.03
4461,Antique Victorian Clothes,clothes,Victorian,1545.78,85.01
4462,Antique Victorian Clothes,clothes,Victorian,620.69,88.78
4463,Antique 19th Century Crown,crown,19th Century,60.98,44.28
4464,Antique Victorian Crown,crown,Victorian,337.03,2.5
4465,Antique 17th Century Pottery,pottery,17th Century,849.26,3.38
4466,Antique 17th Century Sculpture,sculpture,17th Century,481.18,95.4
4467,Antique 18th Century Sculpture,sculpture,18th Century,999.43,17.26
4468,Antique Roman Furniture,furniture,Roman,343.3,49.11
4469,Antique 17th Century Painting,painting,17th Century,633.17,81.68
4470,Antique Victorian Crown,crown,Victorian,1036.86,57.21
4471,Antique Ming Dynasty Coin,coin,Ming Dynasty,534.1,54.34
4472,Antique Greek Clock,clock,Greek,286.12,4.6
4473,Antique 18th Century Painting,painting,18th Century,987.82,50.49
4474,Antique Victorian Watch,watch,Victorian,124.78,92.98
4475,Antique Roman Painting,painting,Roman,745.19,60.44
4476,Antique Greek Painting,painting,Greek,18207.1,95.59
4477,Antique Victorian Painting,painting,Victorian,788.97,68.51
4478,Antique Roman Furniture,furniture,Roman,343.58,48.05
4479,Antique Greek Coin,coin,Greek,210.48,47.09
4480,Antique Victorian Pottery,pottery,Victorian,654.92,5.56
4481,Antique Victorian Furniture,furniture,Victorian,1052.2,42.36
4482,Antique Roman Clock,clock,Roman,1287.03,48.24
4483,Antique Ming Dynasty Painting,painting,Ming Dynasty,1051.25,48.79
4484,Antique 17th Century Pottery,pottery,17th Century,2015.29,82.52
4485,Antique Victorian Pottery,pottery,Victorian,600.8,14.52
4486,Antique Greek Coin,coin,Greek,731.08,79.17
4487,Antique Roman Sculpture,sculpture,Roman,607.78,44.51
4488,Antique Roman Sculpture,sculpture,Roman,1455.23,42.84
4489,Antique 17th Century Pottery,pottery,17th Century,105.86,5.33
4490,Antique 19th Century Pottery,pottery,19th Century,8773.300000000001,69.21
4491,Antique 19th Century Sculpture,sculpture,19th Century,1255.65,45.68
4492,Antique 19th Century Crown,crown,19th Century,315.14,28.31
4493,Antique 17th Century Watch,watch,17th Century,199.75,3.7
4494,Antique Victorian Painting,painting,Victorian,2645.28,24.94
4495,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,75.41,56.06
4496,Antique 17th Century Painting,painting,17th Century,68.93,94.29
4497,Antique 19th Century Furniture,furniture,19th Century,398.24,96.73
4498,Antique Greek Clothes,clothes,Greek,452.07,40.8
4499,Antique Roman Pottery,pottery,Roman,222.87,86.27
4500,Antique 17th Century Sculpture,sculpture,17th Century,6052.7,62.34
4501,Antique 18th Century Painting,painting,18th Century,150.45,54.78
4502,Antique Ming Dynasty Watch,watch,Ming Dynasty,117.28,20.54
4503,Antique Greek Pottery,pottery,Greek,801.53,96.96
4504,Antique Ming Dynasty Clothes,clothes,Ming Dynasty,211.92,90.48
4505,Antique Roman Sculpture,sculpture,Roman,255.2,49.36
4506,Antique Roman Painting,painting,Roman,771.85,65.26
4507,Antique Greek Crown,crown,Greek,1156.36,51.56
4508,Antique Roman Furniture,furniture,Roman,142.39,45.82
4509,Antique Victorian Pottery,pottery,Victorian,2348.2,61.06
4510,Antique Greek Crown,crown,Greek,191.94,98.05
4511,Antique Greek Sculpture,sculpture,Greek,263.02,6.08
4512,Antique 18th Century Watch,watch,18th Century,420.91,36.86
4513,Antique Victorian Sculpture,sculpture,Victorian,1031.02,58.28
4514,Antique Victorian Crown,crown,Victorian,68.85,38.03
4515,Antique Victorian Sculpture,sculpture,Victorian,217.89,89.53
4516,Antique Greek Crown,crown,Greek,177.79,46.37
4517,Antique Victorian Watch,watch,Victorian,295.23,55.57
4518,Antique Ming Dynasty Painting,painting,Ming Dynasty,111.12,38.38
4519,Antique Roman Crown,crown,Roman,696.48,94.19
4520,Antique Greek Crown,crown,Greek,561.18,33.68
4521,Antique Roman Clothes,clothes,Roman,4237.5,39.86
